month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,19740,"Denver-Aurora-Lakewood, CO",18,599995,0,-0.0581,3841,-0.1814,1.6308,67,0.0902,1.463,2728,0.6881,-0.0979,92,0.2105,-0.5208,1522,-0.0651,5.6754,2640,-0.0776,-0.2729,281,0.0057,-0.0804,2274,0.0083,0.0359,856588,0.0335,-0.1223,6470,-0.1424,0.3279,0.6873,0.0773,-1.7997,1
202301,29420,"Lake Havasu City-Kingman, AZ",211,400725,-0.0055,-0.0571,1183,-0.0769,1.3006,94,0.0562,0.3824,394,0.4275,-0.0529,16,-0.3333,-0.4286,388,0.3662,2.0313,456,-0.0022,-0.4679,244,-0.0052,0.0108,1655,0.0121,-0.0468,481943,0.0153,-0.0477,1636,-0.0576,0.195,0.3856,0.0289,-1.2817,1
202301,38780,"Portales, NM",908,184225,0.0292,0.2364,39,0.0541,0.0833,59,0.125,-0.2252,12,0,0,0,,,8,,,1,0,,109,0.0327,0.3142,1792,0.0073,0.0045,219999,0.0029,0.345,40,0.0526,0.1111,0.0256,-0.0014,,0
202301,17580,"Clovis, NM",630,240950,0.004,0.2648,117,-0.1203,0.7727,69,0.38,0.38,48,0.3333,-0.25,0,,,26,0.625,5.5,2,-0.3333,,129,0.0036,0.1607,1859,-0.0035,-0.004,263156,0.0039,0.0447,119,-0.125,0.803,0.0171,-0.0055,,0
202301,49820,"Zapata, TX",926,180625,0.0035,0.2457,28,0.1458,0.4474,150,-0.1369,1.0374,4,0,,0,,,2,,,1,0,,112,0.0716,0.2505,1669,-0.0124,-0.0378,202511,-0.0019,0.0848,28,0.1,0.4474,0.0364,-0.0053,,1
202301,23900,"Gettysburg, PA",389,376225,0.0752,0.0752,121,-0.1074,0.1931,91,0.0139,0.7548,78,0.3,-0.025,2,-0.5,-0.9375,46,0.6429,1.875,84,-0.0667,-0.2941,178,0.0017,-0.0146,1997,0.0086,0.0153,438571,0.0111,0.1765,205,-0.1087,-0.0682,0.6971,0.0304,-0.4811,1
202301,42380,"Sayre, PA",508,221540,0.1083,0.1108,83,-0.1782,-0.046,116,0.2473,0.2609,18,-0.3571,-0.3571,0,,,22,1.75,1.75,14,-0.1765,-0.7941,124,0.0481,0.1591,1856,0.0125,-0.0064,281458,0.0224,0.051,97,-0.178,-0.3533,0.1687,0.0004,-0.6129,0
202301,38460,"Plattsburgh, NY",434,183749,0.05,0.0044,90,-0.011,0,107,0.2559,0.3179,32,0.6,0,0,,,20,0,0.25,61,-0.1824,-0.4398,119,0.0283,0.1035,1572,0.0087,-0.0567,226062,0.0106,0.0636,151,-0.0594,-0.236,0.6722,-0.141,-0.5278,0
202301,18740,"Coshocton, OH",732,159975,0.0846,0.0672,27,-0.129,-0.129,48,-0.0255,-0.2978,22,0.375,0.375,0,,,8,1,-0.3333,27,-0.0536,0.0192,101,0.113,0.0066,1614,0.0293,-0.033,190575,-0.0101,-0.3131,53,-0.0948,-0.1393,0.9815,0.0783,0.1428,0
202301,34780,"Muskogee, OK",505,194990,0.0263,0.6673,129,-0.041,0.6474,83,0.2313,0.2891,46,0.4375,0.0455,2,,,34,0.0625,0.4167,63,-0.1818,-0.137,119,0.0321,0.3906,1584,-0.0097,0.1575,246888,0.0172,0.4227,191,-0.1033,0.2733,0.4903,-0.0844,-0.4456,1
202301,26620,"Huntsville, AL",108,389800,-0.0005,0.0538,1527,-0.0326,3.1937,69,0.1695,1.1563,750,0.3787,0.3889,70,0.9444,7.75,622,0.1604,6.775,228,0.027,18,168,0.0004,0.1126,2353,-0.0049,-0.0357,459419,-0.0066,-0.0519,1780,-0.0169,3.7202,0.1494,0.0087,0.1164,1
202301,22300,"Findlay, OH",451,221000,-0.0387,0.0121,92,-0.0941,0.3657,63,0.1468,-0.1197,58,0.6111,-0.0333,0,,-1,30,0.5,-0.375,59,-0.0859,-0.3969,142,0.0049,0.0926,1695,-0.0314,-0.0347,277568,0.017,0.0633,151,-0.0879,-0.0823,0.6393,0.0057,-0.8084,0
202301,23940,"Gillette, WY",534,356750,0.0121,0.2741,110,-0.1641,0.0139,113,0.2363,0.372,42,0.1667,-0.3,0,,,26,1.1667,1.1667,48,0.0795,-0.4412,130,-0.0448,0.0383,2680,0.0186,0.1557,431595,0.0177,-0.1653,158,-0.1124,-0.1897,0.4338,0.0979,-0.3532,0
202301,22140,"Farmington, NM",370,315000,0.115,0.09,87,-0.1122,-0.2627,60,0.1368,-0.1632,50,0.0417,-0.0385,0,,,16,0,0.3333,95,0.0272,0.0272,156,0.0185,0.0798,2000,0.0222,-0.0025,426239,0.0581,0.0877,182,-0.0346,-0.1015,1.0862,0.1474,0.3065,0
202301,38580,"Point Pleasant, WV-OH",550,184225,0.0097,0.3168,67,-0.1299,0.0308,85,0.1531,-0.0029,20,0.25,0,0,,,10,-0.1667,1.5,27,0.325,-0.2639,108,0.0031,0.2477,1927,0.055,0.1031,277099,0.0064,0.1209,93,-0.0263,-0.075,0.3955,0.1358,-0.1583,0
202301,39260,"Prineville, OR",837,529450,0.0601,-0.1823,138,-0.0036,1.1825,106,0.0575,0.1495,50,0.3889,0.5625,18,,,52,0.8571,1.6,41,0.0513,-0.2931,295,-0.0153,-0.0864,2034,0.0762,0.1152,924717,0.027,-0.2611,177,-0.0028,0.4587,0.2982,0.0156,-0.6225,1
202301,42860,"Seneca, SC",435,355975,-0.0112,0.2692,270,-0.0443,0.7614,93,0.0848,0.325,102,0.7,-0.0556,2,,-0.875,82,0.3667,1.05,102,-0.1282,-0.3419,194,0.0276,0.2177,2124,-0.0427,0.2128,598832,-0.0719,0.1771,372,-0.063,0.1923,0.3785,-0.0364,-0.6346,0
202301,30420,"Lexington, NE",852,269925,-0.0001,0.2325,49,-0.03,0.5645,74,-0.0296,0.0034,8,0,-0.5,0,,,2,-0.75,-0.5,19,0.3571,-0.2692,145,-0.0544,0.4831,1687,0,-0.1959,327643,0.0184,0.2254,67,0.0308,0.2182,0.3918,0.1118,-0.447,0
202301,45220,"Tallahassee, FL",138,311625,-0.0245,0.0783,978,-0.0641,-0.0307,62,0.1071,0.0164,416,0.5072,-0.0459,40,4,-0.0909,156,0.0263,1.0526,101,0.0579,-0.1027,186,-0.0007,0.1029,1662,-0.0239,-0.0055,375297,-0.0231,0.1233,1073,-0.0584,-0.0551,0.1028,0.0119,-0.0082,0
202301,18860,"Crescent City, CA",848,416475,-0.0258,0.0121,68,0.0794,-0.0286,82,-0.0208,0.2462,14,-0.125,-0.4167,0,,,14,0.75,0.75,7,-0.2778,-0.5357,263,0.0348,0.1524,1805,0.0126,0.03,542889,0.0053,0.0662,75,0.0347,-0.1235,0.0956,-0.0473,-0.1044,0
202301,24420,"Grants Pass, OR",402,457500,-0.0317,-0.0518,257,-0.149,0.452,103,0.1389,0.2893,62,0.0333,-0.4655,4,,0,60,-0.1667,-0.1176,83,-0.17,-0.443,261,-0.0262,-0.0495,1758,0.002,-0.0028,605358,-0.0059,0.0553,343,-0.1285,0.0604,0.323,-0.0082,-0.5189,0
202301,34060,"Morgantown, WV",283,299665,0.0369,0.0723,185,-0.0729,0.3085,87,0.1013,-0.044,86,0.3438,0.6538,0,-1,,42,0.3125,2.5,140,-0.1463,-0.3365,153,0.004,0.0169,1896,-0.0037,0.0412,436423,0.072,0.2717,326,-0.1033,-0.0673,0.7588,-0.0653,-0.7376,0
202301,14620,"Bradford, PA",672,131150,0.0096,0.0131,62,-0.0391,0.2059,107,0.1505,0.0388,18,1.25,1.25,0,,,14,0.1667,2.5,21,-0.0455,-0.3824,87,0.0371,0.1392,1565,-0.0013,-0.0941,151105,-0.049,-0.1468,83,-0.0294,-0.0294,0.3415,-0.0023,-0.3252,1
202301,35940,"Norwalk, OH",545,173675,0.2414,0.337,63,-0.349,-0.5265,75,0.0308,0.858,30,0.0714,-0.3182,0,,,22,1.75,0.8333,39,0.2833,-0.2451,109,0.1392,0.1221,1567,0.0871,0.1587,190155,0.0757,0.1927,101,-0.2171,-0.4451,0.616,0.3035,0.2296,1
202301,34300,"Mountain Home, ID",833,364750,0.0021,-0.0524,62,-0.1908,1.46,83,0.3175,0.66,26,0.625,-0.0714,0,,,24,0.2,,28,0.1458,-0.5635,206,-0.0241,-0.0271,1884,0.038,0.0295,432474,-0.0007,0.0593,89,-0.11,-0.022,0.4472,0.1314,-2.0728,1
202301,19660,"Deltona-Daytona Beach-Ormond Beach, FL",78,390000,0.0013,0.1156,3442,-0.0113,1.2806,70,0.0373,0.4787,1686,0.1676,-0.0243,134,0.5227,0.0152,1478,0.2483,2.8895,1743,0.0478,-0.0309,232,0.0188,0.1104,1701,-0.0051,0.0124,502351,0.0218,0.0625,5177,0.0109,0.5736,0.5063,0.0286,-0.6852,0
202301,31680,"Malvern, AR",787,172450,0.0147,-0.2336,57,-0.1739,0.5405,83,0.3607,-0.0349,20,1.5,0,0,,,14,-0.125,2.5,21,-0.0238,-0.1458,103,-0.0444,-0.1383,1825,0.0264,-0.0938,241589,-0.0267,-0.2195,76,-0.1118,0.3727,0.3596,0.0553,-0.289,1
202301,28380,"Kennett, MO",818,96750,0.0052,0.107,76,-0.2,0.2459,90,0.2448,-0.0791,30,1.5,1.5,0,,,14,0.75,2.5,14,0.4,1.3333,66,-0.0392,-0.0137,1444,0.0556,-0.0174,113430,0.0084,0.0366,85,-0.1634,0.2426,0.1842,0.0789,0.0858,1
202301,14540,"Bowling Green, KY",236,311750,-0.0102,0.0754,407,-0.0771,0.5961,84,0.2463,0.2652,160,1,0.0526,0,-1,-1,86,0.1316,1.3889,203,0.0602,-0.3317,175,0.0373,0.1149,1932,-0.0054,0.0441,381498,-0.0051,0.0139,609,-0.0256,0.1013,0.4975,0.0644,-0.6907,0
202301,31700,"Manchester-Nashua, NH",123,534450,0.0797,0.1879,264,-0.1608,0.4972,51,0.1477,0.5303,230,-0.0086,0.0088,8,1,-0.3333,56,0.0769,3.6667,130,-0.1558,-0.2216,253,0.0246,0.0734,2084,0.0277,0.1427,626843,0.0209,0.1401,395,-0.1516,0.1113,0.4934,0.0029,-0.4555,1
202301,13220,"Beckley, WV",349,153750,0.0049,0.2111,171,-0.0707,0.3571,87,0.0949,0.0298,72,0.2,0.2,0,,,36,0,0.8,72,-0.1111,-0.28,94,0.0073,0.0474,1520,-0.0047,-0.0351,255591,0.028,0.0873,242,-0.0798,0.0756,0.4211,-0.0192,-0.3726,0
202301,18380,"Cordele, GA",879,275750,0.459,0.3305,49,0.1279,1.2045,101,0.1964,-0.0607,18,1.25,1.25,0,,,10,1.5,,8,-0.2727,-0.2727,133,0.195,0.3673,1747,0.0295,-0.1603,387260,0.053,0.2755,57,0.066,0.7121,0.1649,-0.0909,-0.3351,1
202301,15940,"Canton-Massillon, OH",128,181950,-0.0424,0.0523,413,-0.1633,0.2731,60,0.2766,0.2245,284,0.127,-0.1341,0,-1,-1,100,-0.2647,0.25,303,-0.2224,-0.4249,116,0.0054,0.0874,1597,-0.0166,-0.0166,271208,-0.0068,0.154,712,-0.1927,-0.1564,0.7333,-0.0557,-0.8901,0
202301,15680,"California-Lexington Park, MD",369,402400,0.0063,0.0358,172,-0.0703,0.5636,76,0.0594,0.3899,124,0.7222,0,8,,0,42,-0.0455,0.5,127,0,-0.3744,182,-0.0018,-0.0098,2198,0.0234,0.065,481568,-0.0159,-0.1134,295,-0.0561,-0.0591,0.7384,0.0519,-1.1071,1
202301,10660,"Albert Lea, MN",776,190150,-0.0582,0.4855,46,-0.1786,-0.098,77,0.125,0.0775,18,-0.25,-0.3571,0,,,12,0,-0.25,30,0.0345,0.0714,112,-0.015,0.2405,1793,-0.0228,0.1364,251005,0.0079,0.325,77,-0.0833,-0.0128,0.6522,0.1343,0.1032,0
202301,38700,"Pontiac, IL",751,144225,-0.005,0.2763,51,-0.1984,0.0521,67,0.1552,-0.0822,24,-0.1429,-0.1429,0,,,16,0.3333,1,42,0.0375,-0.17,88,0.038,0.2099,1533,-0.044,0.0066,161355,0.0295,0.173,93,-0.0971,-0.0412,0.8218,0.1869,-0.2199,0
202301,40260,"Roanoke Rapids, NC",478,270999,0,0.4082,86,-0.0444,0.3231,105,-0.0991,0.3933,38,0.1875,-0.05,0,,,22,0.375,1.75,68,0.1525,-0.3061,124,-0.0082,-0.0143,2346,0.0291,0.3271,401451,-0.0183,0.0391,154,0.0372,-0.0466,0.7907,0.1351,-0.717,0
202301,30220,"Levelland, TX",883,213550,-0.0063,0.0982,47,-0.0208,0.88,80,0.2823,0.5,16,-0.2,0.3333,0,,,18,3.5,3.5,19,-0.05,-0.0952,99,-0.0332,0.0325,2110,0.1289,0.0223,232428,-0.0048,-0.0445,66,-0.0643,0.3936,0.4043,-0.0124,-0.4357,0
202301,39860,"Red Wing, MN",603,294975,-0.0148,-0.0083,67,-0.1299,0.1356,91,0.1456,0.2657,28,0.75,0,0,,,6,-0.25,0.5,34,-0.3021,-0.2209,172,0.0392,0.126,1695,-0.0144,0.0523,380367,0.0366,0.069,101,-0.192,0,0.5,-0.1234,-0.2288,0
202301,11740,"Ashland, OH",573,199675,-0.014,-0.1221,46,-0.2018,-0.2018,65,0.2745,-0.2697,26,-0.0714,-0.0714,0,,,16,0.3333,0.3333,35,-0.0921,-0.5688,145,0.0072,0.025,1451,0.0035,-0.1043,281513,0.0123,0.2756,78,-0.1875,-0.4348,0.7582,0.0916,-0.6453,1
202301,43260,"Sheridan, WY",769,512375,-0.1453,-0.1089,96,-0.1767,0.8365,79,0.0359,0.2383,34,0.4167,0.2143,0,,,22,0.375,,31,-0.0606,-0.1389,269,-0.0062,-0.0687,1894,-0.0879,-0.1177,692406,-0.1098,-0.2357,119,-0.156,0.4,0.3246,0.0401,-0.3677,1
202301,11980,"Athens, TX",432,374750,-0.0007,0.2089,425,-0.1015,0.8559,86,-0.0058,0.368,164,0.5185,0.4138,4,0,0,114,0.7813,0.6765,110,-0.009,-0.3605,200,0.0015,0.1237,1882,0.0086,0.0549,726877,-0.0184,0.397,535,-0.0879,0.3532,0.2588,0.0242,-0.4923,0
202301,19820,"Detroit-Warren-Dearborn, MI",13,224950,-0.0215,0.0973,7607,-0.1403,0.4502,66,0.1696,0.1909,4204,0.1205,-0.0699,128,0.1034,-0.3846,2084,-0.1331,0.9154,1185,-0.0478,-0.2077,159,-0.0037,0.0374,1443,-0.0067,0.0265,339924,0.0033,-0.003,8787,-0.1291,0.3068,0.1557,0.0151,-0.1293,0
202301,33980,"Morehead City, NC",456,550000,0,0.1579,292,-0.1086,0.7351,94,0.1835,0.1688,128,0.8824,0.1852,0,,-1,68,0.4167,1.125,168,-0.1515,-0.4381,301,0,0.1264,1874,-0.0035,0.0458,680344,0.0201,0.115,462,-0.1183,-0.0294,0.5763,-0.0292,-1.2034,1
202301,30260,"Lewisburg, PA",700,349900,0,0.1324,37,-0.0976,0.0882,118,0.2191,0.165,12,2,-0.5,0,,,10,-0.1667,1.5,29,-0.0172,-0.1857,161,-0.0483,-0.1228,2131,-0.0012,0.1579,539745,-0.0068,0.2355,66,-0.0903,-0.0507,0.7703,0.063,-0.2591,0
202301,34740,"Muskegon, MI",248,192400,-0.0375,-0.0375,239,-0.1512,0.908,61,0.2222,0.1,150,0.1364,0.25,0,,,80,-0.1667,1.8571,212,-0.126,-0.1,136,-0.0187,-0.0289,1435,-0.0478,0.0049,262507,-0.0039,-0.1845,450,-0.1389,0.2486,0.8868,0.0256,-0.9932,0
202301,33700,"Modesto, CA",119,486073,0.0148,0.0128,468,-0.1561,0.6065,65,-0.0038,0.5988,254,0.1759,-0.3775,12,2,-0.25,138,-0.0417,1.0294,300,-0.0869,-0.4173,280,-0.0039,-0.0067,1715,0.0196,-0.0289,588930,0.0108,-0.022,767,-0.131,-0.0407,0.6406,0.0486,-1.1257,1
202301,26260,"Hope, AR",810,134325,0.0341,0.168,53,-0.0789,1.2826,112,0.3659,0.8361,10,1.5,0.25,0,,,4,0,,14,-0.413,-0.2059,81,0.0568,0.1827,1695,0.0211,-0.051,165855,0.1105,-0.2718,66,-0.2012,0.6375,0.2571,-0.1464,-0.482,1
202301,22860,"Fort Polk South, LA",656,178950,-0.0376,0.0845,60,-0.125,0.1667,82,0.2734,0.304,30,0.25,-0.0625,0,,-1,16,1,0,36,0.0143,-0.4365,107,0.0027,0.0919,1785,0.0948,0.0756,215151,0.0283,-0.0172,94,-0.0833,-0.1798,0.5966,0.0819,-0.6387,0
202301,14820,"Brevard, NC",697,598500,-0.0008,-0.2745,105,-0.2143,0.2011,89,0.1993,0.026,24,-0.1429,-0.1429,0,,,28,-0.2222,1.3333,60,-0.0703,0.0085,280,0.0304,-0.0094,2215,-0.0319,-0.095,876825,0.0732,-0.3028,161,-0.1571,0.1103,0.5694,0.0882,-0.1088,1
202301,21640,"Eufaula, AL-GA",849,224975,-0.0622,-0.1951,59,-0.1397,0.3605,102,0.2143,-0.0097,12,-0.25,-0.25,0,,,10,-0.1667,,10,0.6667,1.5,109,-0.0503,0.0154,1969,-0.0716,-0.179,278456,-0.0164,-0.2145,69,-0.0616,0.4574,0.1709,0.0827,0.0779,1
202301,12060,"Atlanta-Sandy Springs-Alpharetta, GA",9,399575,-0.0008,0.0272,15257,-0.1113,0.7436,67,0.1167,0.2642,8688,0.2822,-0.0282,628,0.4952,-0.2798,5504,0.0634,1.7248,7533,-0.0734,-0.5224,188,0.0003,0.0224,2190,-0.0048,0.026,547982,0.0105,-0.0143,22927,-0.0863,-0.0342,0.4937,0.0202,-1.3087,1
202301,26660,"Huntsville, TX",531,267605,-0.0176,0.054,164,-0.0382,0.5425,83,0.1528,0.766,74,0.3214,-0.0263,0,-1,-1,36,0.2857,0.5,56,-0.1642,-0.3846,156,0.0047,0.0021,1798,0.0112,0.0333,327892,0.0115,-0.0225,219,-0.0819,0.1148,0.3425,-0.0516,-0.516,1
202301,14700,"Branson, MO",549,325000,-0.0438,0.0837,362,-0.1171,0.7321,93,0.1491,0.1563,122,0.525,-0.2907,4,0,-0.5,106,0.6563,1.4091,226,-0.0259,-0.311,212,0.0122,0.2012,1608,-0.0173,-0.0543,452636,-0.0075,-0.2486,588,-0.087,0.1073,0.6243,0.0585,-0.9451,0
202301,43140,"Shelby, NC",393,264998,0.0796,0.093,170,-0.1542,0.6346,76,0.0304,0.1731,72,0.5,0.125,0,,,74,0.5417,1.3125,91,-0.0215,-0.099,163,0.0135,0.1454,1621,0.0128,-0.1035,348800,0.0188,-0.205,263,-0.1115,0.2767,0.5353,0.0726,-0.4359,0
202301,10420,"Akron, OH",76,176250,-0.0203,0.1829,812,-0.1449,0.2504,60,0.19,0.1442,586,0.1627,-0.0298,4,0,-0.5,264,-0.0959,0.5714,660,-0.1057,-0.3478,116,-0.0009,0.0969,1603,-0.0108,0.0433,261590,-0.0085,0.0276,1470,-0.1289,-0.1169,0.8133,0.0356,-0.746,0
202301,11940,"Athens, TN",560,326056,0.011,0.0889,126,-0.2156,0.8188,91,0.3788,0.3788,54,0.0385,0.125,2,,,40,0.6667,4,82,0.3898,-0.1881,156,-0.0186,0.1309,1980,0.0128,0.07,434629,0.008,0.0784,203,-0.0514,0.1941,0.6534,0.2846,-0.8104,0
202301,32100,"Marquette, MI",474,259500,-0.0564,0.3767,70,-0.0667,0.1111,78,-0.1429,-0.1034,34,1.8333,0.2143,0,,,6,-0.5,0.5,53,-0.1017,-0.3291,199,0.0208,0.3457,1288,-0.0564,-0.0213,456417,0.013,-0.0172,122,-0.0865,-0.1444,0.7571,-0.0295,-0.4968,0
202301,22340,"Fitzgerald, GA",913,139900,-0.0182,-0.3172,34,0.2885,0.5227,65,0.3777,-0.1804,22,0.8333,,0,,,8,1,1,4,0.1667,2.5,79,-0.015,-0.248,1804,0.0628,-0.1107,149805,0.0486,-0.3843,37,0.3214,0.6087,0.1045,-0.0109,0.059,1
202301,40420,"Rockford, IL",157,161000,-0.0524,0.1111,329,-0.2065,-0.124,64,0.1339,0.1759,234,-0.025,-0.2303,2,,-0.5,86,-0.3485,0.1316,338,-0.016,-0.2517,102,0.0509,0.1363,1720,-0.0219,0.0485,219258,0.0074,0.1298,657,-0.1282,-0.2109,1.0274,0.1989,-0.1753,0
202301,31260,"Lufkin, TX",446,278500,-0.0393,0.0509,203,-0.0357,1.1543,80,0.089,0.1197,66,-0.0294,0.1,4,0,,56,0.4,2.5,56,0.1563,-0.5045,147,-0.0081,0.168,1856,-0.0088,-0.0448,364376,-0.0313,-0.0886,257,0,0.298,0.2741,0.0455,-0.9174,0
202301,31020,"Longview, WA",358,516250,0.0538,0.2997,224,-0.1024,1.6928,74,0,0.48,102,0.5938,-0.0192,2,,-0.9375,68,0,0.7,100,0.0753,-0.2958,266,0.0299,0.0542,2062,0.0105,0.1899,583183,0.0218,0.0297,325,-0.0497,0.4444,0.4474,0.0739,-1.2634,1
202301,39740,"Reading, PA",132,272175,-0.0101,0.1345,323,-0.14,0.1813,70,0.1667,0.25,268,0.1754,-0.2209,36,2,-0.1818,80,-0.2308,0.4286,385,-0.0932,-0.2906,150,0.0278,0.1742,1808,-0.0086,0.0712,347488,0.0336,0.1275,707,-0.1129,-0.1461,1.1922,0.0616,-0.7931,0
202301,10140,"Aberdeen, WA",458,399900,0.0023,0.028,236,-0.0427,0.7575,94,0.0503,0.5667,82,0.5769,0.1389,2,-0.5,-0.5,62,0.1071,0.9375,77,-0.1307,-0.4375,281,0.0508,-0.0343,1435,-0.0035,0.0134,420906,0.0273,0.0043,314,-0.0627,0.1544,0.3248,-0.0329,-0.6901,1
202301,29020,"Kokomo, IN",419,149250,-0.0899,0.3104,118,-0.1194,0.2421,66,0.213,-0.0296,84,0.6154,0.3125,2,,,44,0.1,0.375,35,-0.1463,-0.3269,103,-0.0369,0.3829,1488,-0.0116,0.0565,180435,-0.0494,0.4128,152,-0.1163,0.034,0.2966,-0.0094,-0.2508,0
202301,38860,"Portland-South Portland, ME",97,580000,0.0545,0.1647,666,-0.1858,0.3188,72,0.2,0.3585,380,0.1047,-0.05,8,-0.3333,-0.6667,122,-0.2738,2.3889,130,-0.078,-0.3158,345,0.0272,0.135,1687,0.0039,0.0462,731698,-0.0237,-0.0081,795,-0.171,0.1439,0.1952,0.0228,-0.181,0
202301,28100,"Kankakee, IL",391,179900,0.0286,-0.077,146,-0.1705,0.46,71,0.2094,0.1055,52,-0.2353,-0.1333,0,,,42,-0.0455,1.625,88,-0.3321,-0.2769,115,-0.0058,-0.0128,1487,-0.0087,-0.113,223006,0.0416,-0.0261,232,-0.2532,0.0154,0.5993,-0.145,-0.6107,0
202301,27660,"Jennings, LA",806,157475,-0.0127,-0.1488,64,0,0.6,94,0.0653,0.25,26,1.1667,0.3,0,,,10,0.25,1.5,24,0.2368,-0.3974,92,-0.0231,-0.0467,1771,-0.0214,-0.0919,179339,-0.088,-0.1496,88,0.0602,0.1139,0.3672,0.0703,-0.6078,1
202301,36840,"Ottawa, KS",846,228000,0.0247,0.039,39,-0.1809,1.4063,84,0.3189,0.3294,26,0.625,0.625,0,,,12,0,2,34,-0.0147,-0.1625,140,0.0736,0.0823,1528,-0.0208,0.175,263197,-0.0108,0.0369,73,-0.0988,0.3036,0.8701,0.1467,-1.6299,1
202301,48300,"Wenatchee, WA",343,667248,0.0633,0.1139,221,-0.116,0.4444,100,0.2739,-0.0521,50,0.5625,-0.1667,0,,,40,0.25,2.3333,53,-0.1452,-0.3837,306,-0.0117,-0.0113,2198,0.0773,0.0091,846300,0.0632,-0.0239,271,-0.1258,0.1631,0.2398,-0.0082,-0.3223,0
202301,12680,"Bardstown, KY",614,289975,0.0176,-0.0331,126,-0.1189,0.8,115,0.2665,0.5065,50,0.7857,0.3889,0,,,22,0.1,0.8333,60,-0.0083,-0.2468,185,0.0329,0.1232,1535,0.023,-0.1475,327342,0.0668,-0.0954,183,-0.0896,0.22,0.4722,0.0526,-0.6563,1
202301,23620,"Gainesville, TX",689,369450,0.015,0.3435,128,-0.0625,2.4459,81,0.209,0.6531,66,1.75,3.125,0,,,42,0.1667,1.625,51,0.3421,-0.1356,200,-0.0016,0.3083,2005,0.0209,0.1211,564052,-0.0261,0.1034,179,0.0347,0.8081,0.4,0.1206,-1.1946,1
202301,36780,"Oshkosh-Neenah, WI",235,331694,0.2062,0.3273,119,-0.2547,0.1618,66,0.2476,0.1293,98,0.1667,-0.0926,0,,,22,-0.2143,0.375,122,-0.0725,-0.3639,170,0.1711,0.2088,1686,0.0214,-0.0264,400080,0.1543,0.1818,242,-0.1814,-0.1896,1.0253,0.2014,-0.8472,0
202301,36900,"Ottumwa, IA",743,138450,0.0351,0.5556,64,-0.0929,0.3804,69,0.1129,0.2778,14,-0.3,-0.125,0,,,10,-0.375,0.25,31,0.0333,-0.0606,108,0.0593,0.2718,1314,-0.0482,0.1422,172730,0.0076,0.5138,94,-0.0693,0.2051,0.4882,0.0596,-0.2292,1
202301,27780,"Johnstown, PA",307,87400,-0.079,-0.0278,155,-0.0663,0.0915,72,0,-0.28,64,0.0667,0.1429,0,,,34,0.2143,0.2143,56,-0.3063,-0.2071,62,0.0086,-0.0281,1460,-0.0736,-0.0344,121568,-0.0463,-0.0826,213,-0.1377,0.0191,0.3581,-0.1239,-0.1349,0
202301,44340,"Statesboro, GA",465,342200,0.0338,0.2709,119,-0.0954,0.4451,87,0.3308,0.8404,74,0.6818,0.2333,0,,-1,22,1.75,1.75,62,0.337,-0.3788,154,-0.0058,0.1713,2441,0.036,0.1597,392633,0.0046,0.1691,179,0.0113,-0.0056,0.519,0.1678,-0.6883,1
202301,40180,"Riverton, WY",717,308000,-0.1137,-0.0222,111,-0.0431,0.3373,104,0.1429,0.1123,20,0.25,0.25,0,,,14,2.5,0.75,1,0,-0.6667,169,-0.0716,0.0305,1954,0.007,0.0649,507565,-0.0671,0.1285,112,-0.0427,0.3176,0.009,0.0004,-0.0271,0
202301,14720,"Breckenridge, CO",770,1299000,0.0392,0.2155,593,-0.0602,0.3178,161,0.1181,0.0387,70,-0.1667,-0.4167,0,,-1,36,-0.1818,2,76,-0.038,-0.2475,852,0.0345,0.2702,1592,-0.0075,0.0076,2086417,0.0463,0.1305,628,-0.0571,0.2975,0.1282,0.003,-0.0963,0
202301,38300,"Pittsburgh, PA",23,199937,-0.0247,-0.0247,3751,-0.1136,0.246,87,0.1849,0.109,1552,0.205,-0.0583,38,2.1667,0.0556,1160,0.234,0.6571,2150,-0.1023,-0.2874,137,-0.0285,-0.0439,1544,-0.0037,-0.0114,324919,0.0049,-0.0573,5913,-0.1076,-0.0114,0.5733,0.0072,-0.4291,0
202301,10760,"Alexander City, AL",568,434975,0.0766,0.5849,155,0.051,0.4439,91,0.0928,0.2167,62,1.5833,0.1071,0,,,22,0.375,0.1,28,0.12,-0.2222,201,0.016,0.6611,2055,0.0634,0.1291,587034,-0.014,0.1565,183,0.0673,0.2674,0.1812,0.0112,-0.1552,1
